Time,Voltage
0.216921692,-212.4751045
0.217021702,-218.5263253
0.217121712,-224.7679543
0.217221722,-230.91885
0.217321732,-236.6689733
0.217421742,-241.6909713
0.217521752,-245.6529615
0.217621762,-248.2319717
0.217721772,-249.1274512
0.217821782,-248.0742584
0.217921792,-244.8545426
0.218021802,-239.3079814
0.218121812,-231.3399008
0.218221822,-220.9268957
0.218321832,-208.1196732
0.218421842,-193.0429645
0.218521852,-175.8924786
0.218621862,-156.9289988
0.218721872,-136.4698536
0.218821882,-114.8781062
0.218921892,-92.54990873
0.219021902,-69.90054959
0.219121912,-47.34977733
0.219221922,-25.30701788
0.219321932,-4.157103601
0.219421942,15.75289121
0.219521952,34.12516491
0.219621962,50.72058541
0.219721972,65.36559738
0.219821982,77.95638061
0.219921992,88.46012322
0.220022002,96.91340235
0.220122012,103.4177929
0.220222022,108.1329458
0.220322032,111.2674876
0.220422042,113.0681828
0.220522052,113.8078753
0.220622062,113.7727671
0.220722072,113.2496152
0.220822082,112.5134219
0.220922092,111.816156
0.221022102,111.3769896
0.221122112,111.3744515
0.221222122,111.9408024
0.221322132,113.1588281
0.221422142,115.0611258
0.221522152,117.6318422
0.221622162,120.8107048
0.221722172,124.4990802
0.221822182,128.5677045
0.221922192,132.865653
0.222022202,137.230069
0.222122212,141.4961412
0.222222222,145.5068196
0.222322232,149.1217808
0.222422242,152.2252028
0.222522252,154.7319762
0.222622262,156.5920631
0.222722272,157.7928187
0.222822282,158.3591913
0.222922292,158.3518327
0.223022302,157.863254
0.223122312,157.0122636
0.223222322,155.9370091
0.223322332,154.7870169
0.223422342,153.7146674
0.223522352,152.866575
0.223622362,152.3753397
0.223722372,152.3521167
0.223822382,152.8804054
0.223922392,154.0113929
0.224022402,155.7611029
0.224122412,158.1095085
0.224222422,161.0016599
0.224322432,164.3507719
0.224422442,168.0431146
0.224522452,171.9444493
0.224622462,175.9076735
0.224722472,179.7812675
0.224822482,183.4180925
0.224922492,186.6840652
0.225022502,189.4662354
0.225122512,191.6798191
0.225222522,193.2737868
0.225322532,194.2346777
0.225422542,194.5883977
0.225522552,194.3998573
0.225622562,193.7704179
0.225722572,192.8332238
0.225822582,191.7466097
0.225922592,190.685873
0.226022602,189.8337905
0.226122612,189.3703286
0.226222622,189.4620487
0.226322632,190.2517329
0.226422642,191.8487571
0.226522652,194.3207137
0.226622662,197.6867348
0.226722672,201.9128967
0.226822682,206.9099907
0.226922692,212.533842
0.227022702,218.5882384
0.227122712,224.8304087
0.227222722,230.9788703
0.227322732,236.7233512
0.227422742,241.7363883
0.227522752,245.6861213
0.227622762,248.2497354
0.227722772,249.1269712
0.227822782,248.0531035
0.227922792,244.8108094
0.228022802,239.2403866
0.228122812,231.2478505
0.228222822,220.8105278
0.228322832,207.9798712
0.228422842,192.8813418
0.228522852,175.711333
0.228622862,156.7312398
0.228722872,136.2589053
0.228822882,114.6577886
0.228922892,92.32430412
0.229022902,69.67385811
0.229122912,47.12616874
0.229222922,25.0904853
0.229322932,3.9513254
0.229422942,-15.94467556
0.229522952,-34.30026
0.229622962,-50.87692179
0.229722972,-65.50178713
0.229822982,-78.07174445
0.229922992,-88.55468851
0.230023002,-96.98787265
0.230123012,-103.4734907
0.230223022,-108.1717318
0.230323032,-111.2916598
0.230423042,-113.0803615
0.230523052,-113.8108779
0.230623062,-113.7694794
0.230723072,-113.2428653
0.230823082,-112.5058611
0.230923092,-111.8101533
0.231023102,-111.3745427
0.231123112,-111.3771193
0.231223122,-111.9496611
0.231323132,-113.1744512
0.231423142,-115.0835896
0.231523152,-117.6607554
0.231623162,-120.8452593
0.231723172,-124.5381209
0.231823182,-128.6098136
0.231923192,-132.9092445
0.232023202,-137.2734878
0.232123212,-141.5377628
0.232223222,-145.5451437
0.232323232,-149.1555162
0.232423242,-152.2533376
0.232523252,-154.7538306
0.232623262,-156.6073237
0.232723272,-157.8015502
0.232823282,-158.3618283
0.232923292,-158.3491507
0.233023302,-157.8563214
0.233123312,-157.0023786
0.233223322,-155.9256247
0.233323332,-154.7756571
0.233423342,-153.7048412
0.233523352,-152.8596909
0.233623362,-152.3726269
0.233723372,-152.3545562
0.233823382,-152.8886755
0.233923392,-154.0258309
0.234023402,-155.7816867
0.234123412,-158.1358581
0.234223422,-161.0330582
0.234323432,-164.3862055
0.234423442,-168.0813306
0.234523452,-171.984027
0.234623462,-175.9471049
0.234723472,-179.8190449
0.234823482,-183.4527963
0.234923492,-186.7144485
0.235023502,-189.4913004
0.235123512,-191.6988804
0.235223522,-193.2865191
0.235323532,-194.241144
0.235423542,-194.5890565
0.235523552,-194.3955479
0.235623562,-193.7623239
0.235723572,-192.8228162
0.235823582,-191.7355725
0.235923592,-190.6760136
0.236023602,-189.82694
0.236123612,-189.3682366
0.236223622,-189.4662776
0.236323632,-190.263557
0.236423642,-191.8690718
0.236523652,-194.3499597
0.236623662,-197.7248413
0.236723672,-201.9592468
0.236823682,-206.963412
0.236923692,-212.592623
0.237023702,-218.6501706
0.237123712,-224.892854
0.237223722,-231.0388504
0.237323732,-236.777656
0.237423742,-241.781699
0.237523752,-245.7191422
0.237623762,-248.2673301
0.237723772,-249.1262957
0.237823782,-248.0317313
0.237923792,-244.7668428
0.238023802,-239.172549
0.238123812,-231.1555552
0.238223822,-220.69392
0.238323832,-207.8398419
0.238423842,-192.7195114
0.238523852,-175.5300058
0.238623862,-156.5333312
0.238723872,-136.0478438
0.238823882,-114.4373976
0.238923892,-92.09866778
0.239023902,-69.44717699
0.239123912,-46.90261157
0.239223922,-24.87404269
0.239323932,-3.745671929
0.239423942,16.13630537
0.239523952,34.47517664
0.239623962,51.03306241
0.239723972,65.6377708
0.239823982,78.186899
0.239923992,88.64904828
0.240024002,97.0621477
0.240124012,103.5290094
0.240224022,108.2103596
0.240324032,111.3156987
0.240424042,113.0924343
0.240524052,113.8138032
0.240624062,113.7661433
0.240724072,113.2360945
0.240824082,112.4983048
0.240924092,111.8041769
0.241024102,111.3721399
0.241124112,111.3798446
0.241224122,111.9585855
0.241324132,113.1901431
0.241424142,115.1061206
0.241524152,117.6897297
0.241624162,120.8798649
0.241724172,124.5771997
0.241824182,128.6519456
0.241924192,132.9528425
0.242024202,137.3168966
0.242124212,141.5793584
0.242224222,145.5834279
0.242324232,149.1892001
0.242424242,152.2814123
0.242524252,154.7756201
0.242624262,156.622518
0.242724272,157.810218
0.242824282,158.3644078
0.242924292,158.3464204
0.243024302,157.8493524
0.243124312,156.9924712
0.243224322,155.9142329
0.243324332,154.7643053
0.243424342,153.6950376
0.243524352,152.8528428
0.243624362,152.3699612
0.243724372,152.3570512
0.243824382,152.8970061
0.243924392,154.040331
0.244024402,155.8023307
0.244124412,158.1622622
0.244224422,161.0645023
0.244324432,164.4216733
0.244424442,168.1195675
0.244524452,172.0236107
0.244624462,175.9865272
0.244724472,179.8567983
0.244824482,183.4874626
0.244924492,186.7447831
0.245024502,189.5163081
0.245124512,191.7178794
0.245224522,193.2991878
0.245324532,194.2475494
0.245424542,194.589661
0.245524552,194.3911943
0.245624562,193.754199
0.245724572,192.8123937
0.245824582,191.724538
0.245924592,190.6661753
0.246024602,189.8201287
0.246124612,189.3662005
0.246224622,189.4705768
0.246324632,190.2754623
0.246424642,191.8894745
0.246524652,194.3792955
0.246624662,197.7630341
0.246724672,202.0056743
0.246824682,207.0168963
0.246924692,212.6514472
0.247024702,218.7121217
0.247124712,224.9552899
0.247224722,231.0987899
0.247324732,236.8318874
0.247424742,241.826903
0.247524752,245.7520241
0.247624762,248.2847556
0.247724772,249.1254244
0.247824782,248.0101415
0.247924792,244.7226427
0.248024802,239.1044686
0.248124812,231.0630147
0.248224822,220.5770723
0.248324832,207.6995854
0.248424842,192.5574735
0.248524852,175.3484974
0.248624862,156.3352734
0.248724872,135.8366696
0.248824882,114.2169337
0.248924892,91.87300013
0.249024902,69.22050666
0.249124912,46.6791062
0.249224922,24.65769042
0.249324932,3.540143512
0.249424942,-16.32778039
0.249524952,-34.64991463
0.249624962,-51.18900713
0.249724972,-65.77354832
0.249824982,-78.30184427
0.249924992,-88.7432026
0.250025003,-97.13622765
0.250125013,-103.5843491
0.250225023,-108.2488295
0.250325033,-111.3396046
0.250425043,-113.1044014
0.250525053,-113.8166517
0.250625063,-113.762759
0.250725073,-113.2293032
0.250825083,-112.4907531
0.250925093,-111.798227
0.251025103,-111.3697816
0.251125113,-111.3826274
0.251225123,-111.9675755
0.251325133,-113.2059038
0.251425143,-115.1287187
0.251525153,-117.7187649
0.251625163,-120.9145214
0.251725173,-124.6163164
0.251825183,-128.6941004
0.251925193,-132.9964468
0.252025203,-137.3602951
0.252125213,-141.6209281
0.252225223,-145.621672
0.252325233,-149.2228324
0.252425243,-152.3094269
0.252525253,-154.7973445
0.252625263,-156.6376461
0.252725273,-157.8188221
0.252825283,-158.3669298
0.252925293,-158.343642
0.253025303,-157.8423473
0.253125313,-156.9825417
0.253225323,-155.9028339
0.253325333,-154.7529616
0.253425343,-153.6852569
0.253525353,-152.8460308
0.253625363,-152.3673428
0.253725373,-152.3596018
0.253825383,-152.9053974
0.253925393,-154.0548933
0.254025403,-155.8230348
0.254125413,-158.1887208
0.254225423,-161.0959921
0.254325433,-164.4571755
0.254425443,-168.1578251
0.254525453,-172.0632003
0.254625463,-176.0259401
0.254725473,-179.8945277
0.254825483,-183.5220915
0.254925493,-186.7750688
0.255025503,-189.5412586
0.255125513,-191.7368161
0.255225523,-193.3117929
0.255325533,-194.2538938
0.255425543,-194.590211
0.255525553,-194.3867966
0.255625563,-193.7460434
0.255725573,-192.8019565
0.255825583,-191.7135064
0.255925593,-190.6563582
0.256025603,-189.8133566
0.256125613,-189.3642205
0.256225623,-189.4749462
0.256325633,-190.2874488
0.256425643,-191.9099651
0.256525653,-194.4087212
0.256625663,-197.8013133
0.256725673,-202.0521791
0.256825683,-207.0704433
0.256925693,-212.7103144
0.257025703,-218.7740913
0.257125713,-225.017716
0.257225723,-231.1586885
0.257325733,-236.886045
0.257425743,-241.8719999
0.257525753,-245.7847665
0.257625763,-248.3020116
0.257725773,-249.1243571
0.257825783,-247.9883341
0.257925793,-244.6782091
0.258025803,-239.0361452
0.258125813,-230.9702292
0.258225823,-220.4599849
0.258325833,-207.5591018
0.258425843,-192.3952284
0.258525853,-175.1668082
0.258625863,-156.1370666
0.258725873,-135.6253829
0.258825883,-113.9963971
0.258925893,-91.64730159
0.259025903,-68.99384752
0.259125913,-46.45565304
0.259225923,-24.44142886
0.259325933,-3.334740473
0.259425943,16.51910033
0.259525953,34.82447377
0.259625963,51.3447558
0.259725973,65.90911961
0.259825983,78.41658027
0.259925993,88.83715155
0.260026003,97.21011262
0.260126013,103.6395101
0.260226023,108.2871418
0.260326033,111.3633776
0.260426043,113.1162632
0.260526053,113.8194235
0.260626063,113.7593269
0.260726073,113.2224916
0.260826083,112.4832063
0.260926093,111.792304
0.261026103,111.3674677
0.261126113,111.3854679
0.261226123,111.9766313
0.261326133,113.2217334
0.261426143,115.1513839
0.261526153,117.747861
0.261626163,120.9492289
0.261726173,124.6554709
0.261826183,128.7362777
0.261926193,133.0400573
0.262026203,137.4036833
0.262126213,141.6624717
0.262226223,145.659876
0.262326233,149.2564129
0.262426243,152.3373813
0.262526253,154.8190038
0.262626263,156.6527079
0.262726273,157.8273626
0.262826283,158.3693944
0.262926293,158.3408155
0.263026303,157.8353062
0.263126313,156.97259
0.263226323,155.8914279
0.263326333,154.7416261
0.263426343,153.6754991
0.263526353,152.839255
0.263626363,152.3647717
0.263726373,152.3622081
0.263826383,152.9138493
0.263926393,154.0695177
0.264026403,155.8437989
0.264126413,158.2152339
0.264226423,161.1275275
0.264326433,164.4927117
0.264426443,168.1961033
0.264526453,172.1027957
0.264626463,176.0653436
0.264726473,179.9322328
0.264826483,183.5566827
0.264926493,186.8053057
0.265026503,189.5661517
0.265126513,191.7556904
0.265226523,193.3243344
0.265326533,194.2601774
0.265426543,194.5907068
0.265526553,194.3823549
0.265626563,193.7378573
0.265726573,192.7915047
0.265826583,191.7024779
0.265926593,190.6465625
0.266026603,189.8066241
0.266126613,189.3622966
0.266226623,189.4793861
0.266326633,190.2995167
0.266426643,191.9305437
0.266526653,194.4382367
0.266626663,197.8396788
0.266726673,202.0987611
0.266826683,207.1240529
0.266926693,212.7692244
0.267026703,218.8360792
0.267126713,225.0801321
0.267226723,231.2185459
0.267326733,236.9401286
0.267426743,241.9169894
0.267526753,245.8173692
0.267626763,248.3190978
0.267726773,249.1230936
0.267826783,247.9663087
0.267926793,244.6335416
0.268026803,238.9675788
0.268126813,230.8771986
0.268226823,220.3426577
0.268326833,207.4183913
0.268426843,192.2327763
0.268526853,174.9849384
0.268626863,155.9387113
0.268726873,135.4139843
0.268826883,113.7757884
0.268926893,91.42157258
0.269026903,68.76720001
0.269126913,46.23225249
0.269226923,24.22525837
0.269326933,3.129463134
0.269426943,-16.71026493
0.269526953,-34.99885384
0.269626963,-51.5003083
0.269726973,-66.04448462
0.269826983,-78.531107
0.269926993,-88.93089519
0.270027003,-97.28380275
0.270127013,-103.6944924
0.270227023,-108.3252965
0.270327033,-111.387018
0.270427043,-113.1280199
0.270527053,-113.822119
0.270627063,-113.7558472
0.270727073,-113.2156598
0.270827083,-112.4756646
0.270927093,-111.7864078
0.271027103,-111.3651985
0.271127113,-111.388366
0.271227123,-111.985753
0.271327133,-113.2376319
0.271427143,-115.1741162
0.271527153,-117.777018
0.271627163,-120.983987
0.271727173,-124.694663
0.271827183,-128.7784774
0.271927193,-133.0836738
0.272027203,-137.4470609
0.272127213,-141.703989
0.272227223,-145.6980397
0.272327233,-149.2899417
0.272427243,-152.3652755
0.272527253,-154.840598
0.272627263,-156.6677035
0.272727273,-157.8358396
0.272827283,-158.3718017
0.272927293,-158.3379412
0.273027303,-157.8282293
0.273127313,-156.9626164
0.273227323,-155.880015
0.273327333,-154.7302991
0.273427343,-153.6657645
0.273527353,-152.8325156
0.273627363,-152.362248
0.273727373,-152.36487
0.273827383,-152.9223619
0.273927393,-154.0842044
0.274027403,-155.864623
0.274127413,-158.2418013
0.274227423,-161.1591084
0.274327433,-164.5282819
0.274427443,-168.234402
0.274527453,-172.1423968
0.274627463,-176.1047375
0.274727473,-179.9699136
0.274827483,-183.5912361
0.274927493,-186.8354935
0.275027503,-189.5909874
0.275127513,-191.7745022
0.275227523,-193.3368123
0.275327533,-194.2664
0.275427543,-194.5911484
0.275527553,-194.3778693
0.275627563,-193.7296408
0.275727573,-192.7810385
0.275827583,-191.6914526
0.275927593,-190.6367885
0.276027603,-189.7999312
0.276127613,-189.360429
0.276227623,-189.4838966
0.276327633,-190.311666
0.276427643,-191.9512105
0.276527653,-194.467842
0.276627663,-197.8781305
0.276727673,-202.1454202
0.276827683,-207.177725
0.276927693,-212.8281769
0.277027703,-218.8980852
0.277127713,-225.1425379
0.277227723,-231.2783617
0.277327733,-236.9941376
0.277427743,-241.9618711
0.277527753,-245.8498318
0.277627763,-248.336014
0.277727773,-249.1216336
0.277827783,-247.9440653
0.277927793,-244.5886403
0.278027803,-238.8987694
0.278127813,-230.783923
0.278227823,-220.225091
0.278327833,-207.2774541
0.278427843,-192.0701174
0.278527853,-174.8028882
0.278627863,-155.7402077
0.278727873,-135.202474
0.278827883,-113.555108
0.278927893,-91.19581353
0.279027903,-68.54056452
0.279127913,-46.00890494
0.279227923,-24.00917932
0.279327933,-2.92431182
0.279427943,16.90127392
0.279527953,35.17305466
0.279627963,51.65566449
0.279727973,66.17964328
0.279827983,78.64542447
0.279927993,89.02443361
0.280028003,97.35729817
0.280128013,103.7492964
0.280228023,108.3632941
0.280328033,111.4105262
0.280428043,113.1396718
0.280528053,113.8247384
0.280628063,113.7523202
0.280728073,113.2088084
0.280828083,112.4681282
0.280928093,111.7805389
0.281028103,111.3629742
0.281128113,111.391322
0.281228123,111.9949405
0.281328133,113.2535992
0.281428143,115.1969155
0.281528153,117.8062356
0.281628163,121.0187958
0.281728173,124.7338926
0.281828183,128.8206993
0.281928193,133.1272961
0.282028203,137.4904278
0.282128213,141.7454799
0.282228223,145.736163
0.282328233,149.3234185
0.282428243,152.3931095
0.282528253,154.8621271
0.282628263,156.6826329
0.282728273,157.844253
0.282828283,158.3741517
0.282928293,158.335019
0.283028303,157.8211165
0.283128313,156.952621
0.283228323,155.8685954
0.283328333,154.7189807
0.283428343,153.6560531
0.283528353,152.8258126
0.283628363,152.3597718
0.283728373,152.3675876
0.283828383,152.9309353
0.283928393,154.0989531
0.284028403,155.885507
0.284128413,158.2684229
0.284228423,161.1907348
0.284328433,164.563886
0.284428443,168.2727209
0.284528453,172.1820033
0.284628463,176.1441216
0.284728473,180.0075699
0.284828483,183.6257517
0.284928493,186.8656322
0.285028503,189.6157656
0.285128513,191.7932517
0.285228523,193.3492265
0.285328533,194.2725619
0.285428543,194.5915359
0.285528553,194.3733399
0.285628563,193.7213941
0.285728573,192.770558
0.285828583,191.6804308
0.285928593,190.6270363
0.286028603,189.7932782
0.286128613,189.358618
0.286228623,189.4884778
0.286328633,190.3238968
0.286428643,191.9719653
0.286528653,194.4975371
0.286628663,197.9166684
0.286728673,202.1921563
0.286828683,207.2314593
0.286928693,212.8871718
0.287028703,218.9601089
0.287128713,225.2049331
0.287228723,231.3381357
0.287328733,237.0480719
0.287428743,242.0066448
0.287528753,245.8821541
0.287628763,248.3527598
0.287728773,249.1199769
0.287828783,247.9216036
0.287928793,244.543505
0.288028803,238.829717
0.288128813,230.6904024
0.288228823,220.1072848
0.288328833,207.1362903
0.288428843,191.907252
0.288528853,174.620658
0.288628863,155.5415563
0.288728873,134.9908525
0.288828883,113.3343562
0.288928893,90.97002484
0.289028903,68.3139415
0.289128913,45.78561081
0.289228923,23.79319208
0.289328933,2.719286853
0.289428943,-17.09212703
0.289528953,-35.347076
0.289628963,-51.81082423
0.289728973,-66.31459553
0.289828983,-78.75953268
0.289928993,-89.11776686
0.290029003,-97.43059903
0.290129013,-103.8039222
0.290229023,-108.4011346
0.290329033,-111.4339024
0.290429043,-113.1512192
0.290529053,-113.8272822
0.290629063,-113.7487462
0.290729073,-113.2019374
0.290829083,-112.4605974
0.290929093,-111.7746972
0.291029103,-111.3607948
0.291129113,-111.394336
0.291229123,-112.0041939
0.291329133,-113.2696354
0.291429143,-115.2197817
0.291529153,-117.8355139
0.291629163,-121.0536551
0.291729173,-124.7731596
0.291829183,-128.8629433
0.291929193,-133.1709241
0.292029203,-137.5337838
0.292129213,-141.7869442
0.292229223,-145.7742457
0.292329233,-149.3568433
0.292429243,-152.420883
0.292529253,-154.8835911
0.292629263,-156.6974961
0.292729273,-157.852603
0.292829283,-158.3764445
0.292929293,-158.3320492
0.293029303,-157.8139682
0.293129313,-156.942604
0.293229323,-155.8571692
0.293329333,-154.7076709
0.293429343,-153.6463651
0.293529353,-152.8191463
0.293629363,-152.3573433
0.293729373,-152.3703611
0.293829383,-152.9395694
0.293929393,-154.1137641
0.294029403,-155.9064511
0.294129413,-158.2950988
0.294229423,-161.2224064
0.294329433,-164.5995239
0.294429443,-168.31106
0.294529453,-172.2216151
0.294629463,-176.1834958
0.294729473,-180.0452015
0.294829483,-183.6602292
0.294929493,-186.8957217
0.295029503,-189.6404863
0.295129513,-191.8119386
0.295229523,-193.3615772
0.295329533,-194.2786629
0.295429543,-194.5918694
0.295529553,-194.3687669
0.295629563,-193.7131172
0.295729573,-192.7600635
0.295829583,-191.6694125
0.295929593,-190.617306
0.296029603,-189.7866652
0.296129613,-189.3568636
0.296229623,-189.4931299
0.296329633,-190.3362093
0.296429643,-191.9928083
0.296529653,-194.527322
0.296629663,-197.9552924
0.296729673,-202.2389692
0.296829683,-207.2852556
0.296929693,-212.9462088
0.297029703,-219.0221502
0.297129713,-225.2673173
0.297229723,-231.3978675
0.297329733,-237.1019311
0.297429743,-242.0513101
0.297529753,-245.9143356
0.297629763,-248.3693349
0.297729773,-249.1181232
0.297829783,-247.8989234
0.297929793,-244.4981356
0.298029803,-238.7604213
0.298129813,-230.5966367
0.298229823,-219.9892391
0.298329833,-206.9949001
0.298429843,-191.7441803
0.298529853,-174.4382481
0.298629863,-155.3427573
0.298729873,-134.7791202
0.298829883,-113.1135334
0.298929893,-90.74420696
0.299029903,-68.08733134
0.299129913,-45.56237047
0.299229923,-23.57729702
0.299329933,-2.514388553
0.299429943,17.282824
0.299529953,35.52091767
0.299629963,51.96578738
0.299729973,66.4493413
0.299829983,78.87343164
0.299929993,89.21089504
0.300030003,97.50370545
0.300130013,103.8583699
0.300230023,108.4388184
0.300330033,111.4571468
0.300430043,113.1626623
0.300530053,113.8297504
0.300630063,113.7451255
0.300730073,113.1950471
0.300830083,112.4530725
0.300930093,111.7688831
0.301030103,111.3586606
0.301130113,111.3974079
0.301230123,112.0135133
0.301330133,113.2857405
0.301430143,115.2427149
0.301530153,117.8648527
0.301630163,121.0885648
0.301730173,124.8124637
0.301830183,128.9052092
0.301930193,133.2145576
0.302030203,137.5771287
0.302130213,141.8283817
0.302230223,145.8122877
0.302330233,149.390216
0.302430243,152.4485961
0.302530253,154.9049898
0.302630263,156.7122932
0.302730273,157.8608896
0.302830283,158.3786803
0.302930293,158.3290318
0.303030303,157.8067843
0.303130313,156.9325655
0.303230323,155.8457365
0.303330333,154.6963701
0.303430343,153.6367006
0.303530353,152.8125167
0.303630363,152.3549624
0.303730373,152.3731905
0.303830383,152.9482643
0.303930393,154.1286372
0.304030403,155.9274549
0.304130413,158.3218288
0.304230423,161.2541233
0.304330433,164.6351953
0.304430443,168.349419
0.304530453,172.2612321
0.304630463,176.22286
0.304730473,180.0828084
0.304830483,183.6946686
0.304930493,186.9257619
0.305030503,189.6651493
0.305130513,191.8305631
0.305230523,193.3738643
0.305330533,194.2847033
0.305430543,194.5921489
0.305530553,194.3641504
0.305630563,193.7048104
0.305730573,192.7495551
0.305830583,191.6583981
0.305930593,190.607598
0.306030603,189.7800925
0.306130613,189.355166
0.306230623,189.4978529
0.306330633,190.3486035
0.306430643,192.0137395
0.306530653,194.5571968
0.306630663,197.9940024
0.306730673,202.2858588
0.306830683,207.3391139
0.306930693,213.0052877
0.307030703,219.0842087
0.307130713,225.3296903
0.307230723,231.4575568
0.307330733,237.1557149
0.307430743,242.0958667
0.307530753,245.9463762
0.307630763,248.3857391
0.307730773,249.1160724
0.307830783,247.8760246
0.307930793,244.4525319
0.308030803,238.6908825
0.308130813,230.5026261
0.308230823,219.8709542
0.308330833,206.8532837
0.308430843,191.5809025
0.308530853,174.2556588
0.308630863,155.1438111
0.308730873,134.5672774
0.308830883,112.8926402
0.308930893,90.51836029
0.309030903,67.86073447
0.309130913,45.33918435
0.309230923,23.36149449
0.309330933,2.309617243
0.309430943,-17.47336456
0.309530953,-35.69457946
0.309630963,-52.12055382
0.309730973,-66.58388053
0.309830983,-78.98712135
0.309930993,-89.30381821
0.310031003,-97.57661758
0.310131013,-103.9126398
0.310231023,-108.4763457
0.310331033,-111.4802597
0.310431043,-113.1740015
0.310531053,-113.8321435
0.310631063,-113.7414584
0.310731073,-113.1881379
0.310831083,-112.4455536
0.310931093,-111.7630968
0.311031103,-111.3565716
0.311131113,-111.4005381
0.311231123,-112.0228988
0.311331133,-113.3019144
0.311431143,-115.265715
0.311531153,-117.8942521
0.311631163,-121.1235248
0.311731173,-124.8518049
0.311831183,-128.9474969
0.311931193,-133.2581964
0.312031203,-137.6204625
0.312131213,-141.8697924
0.312231223,-145.850289
0.312331233,-149.4235365
0.312431243,-152.4762488
0.312531253,-154.9263233
0.312631263,-156.727024
0.312731273,-157.8691127
0.312831283,-158.380859
0.312931293,-158.3259669
0.313031303,-157.7995652
0.313131313,-156.9225056
0.313231323,-155.8342976
0.313331333,-154.6850783
0.313431343,-153.6270598
0.313531353,-152.8059239
0.313631363,-152.3526294
0.313731373,-152.3760759
0.313831383,-152.95702
0.313931393,-154.1435724
0.314031403,-155.9485187
0.314131413,-158.3486129
0.314231423,-161.2858852
0.314331433,-164.6709003
0.314431443,-168.387798
0.314531453,-172.3008541
0.314631463,-176.2622139
0.314731473,-180.1203903
0.314831483,-183.7290698
0.314931493,-186.9557527
0.315031503,-189.6897547
0.315131513,-191.8491251
0.315231523,-193.3860878
0.315331533,-194.290683
0.315431543,-194.5923746
0.315531553,-194.3594904
0.315631563,-193.6964739
0.315731573,-192.739033
0.315831583,-191.6473877
0.315931593,-190.5979123
0.316031603,-189.7735601
0.316131613,-189.3535254
0.316231623,-189.502647
0.316331633,-190.3610795
0.316431643,-192.0347589
0.316531653,-194.5871613
0.316631663,-198.0327984
0.316731673,-202.332825
0.316831683,-207.3930339
0.316931693,-213.0644082
0.317031703,-219.1462841
0.317131713,-225.3920518
0.317231723,-231.5172032
0.317331733,-237.2094229
0.317431743,-242.1403143
0.317531753,-245.9782754
0.317631763,-248.4019722
0.317731773,-249.113824
0.317831783,-247.852907
0.317931793,-244.4066939
0.318031803,-238.6211003
0.318131813,-230.4083705
0.318231823,-219.75243
0.318331833,-206.7114413
0.318431843,-191.4174189
0.318531853,-174.0728904
0.318631863,-154.9447181
0.318731873,-134.3553245
0.318831883,-112.6716768
0.318931893,-90.29248527
0.319031903,-67.6341513
0.319131913,-45.11605282
0.319231923,-23.14578488
0.319331933,-2.104973244
0.319431943,17.66374845
0.319531953,35.86806118
0.319631963,52.2751234
0.319731973,66.71821315
0.319831983,79.10060184
0.319931993,89.39653645
0.320032003,97.64933555
0.320132013,103.9667321
0.320232023,108.5137167
0.320332033,111.5032414
0.320432043,113.1852371
0.320532053,113.8344617
0.320632063,113.7377451
0.320732073,113.1812099
0.320832083,112.438041
0.320932093,111.7573384
0.321032103,111.3545281
0.321132113,111.4037265
0.321232123,112.0323503
0.321332133,113.3181572
0.321432143,115.2887819
0.321532153,117.9237118
0.321632163,121.1585349
0.321732173,124.8911831
0.321832183,128.9898061
0.321932193,133.3018404
0.322032203,137.6637849
0.322132213,141.911176
0.322232223,145.8882492
0.322332233,149.4568047
0.322432243,152.5038408
0.322532253,154.9475915
0.322632263,156.7416886
0.322732273,157.8772726
0.322832283,158.3829808
0.322932293,158.3228546
0.323032303,157.7923108
0.323132313,156.9124245
0.323232323,155.8228526
0.323332333,154.6737956
0.323432343,153.6174428
0.323532353,152.7993682
0.323632363,152.3503443
0.323732373,152.3790173
0.323832383,152.9658366
0.323932393,154.1585698
0.324032403,155.9696422
0.324132413,158.3754509
0.324232423,161.3176922
0.324332433,164.7066385
0.324432443,168.4261966
0.324532453,172.3404809
0.324632463,176.3015575
0.324732473,180.1579472
0.324832483,183.7634326
0.324932493,186.985694
0.325032503,189.7143023
0.325132513,191.8676244
0.325232523,193.3982477
0.325332533,194.2966021
0.325432543,194.5925465
0.325532553,194.3547872
0.325632563,193.6881076
0.325732573,192.7284973
0.325832583,191.6363814
0.325932593,190.5882491
0.326032603,189.7670682
0.326132613,189.3519419
0.326232623,189.5075123
0.326332633,190.3736373
0.326432643,192.0558667
0.326532653,194.6172155
0.326632663,198.0716802
0.326732673,202.3798677
0.326832683,207.4470155
0.326932693,213.1235702
0.327032703,219.2083763
0.327132713,225.4544014
0.327232723,231.5768065
0.327332733,237.2630547
0.327432743,242.1846525
0.327532753,246.0100331
0.327632763,248.4180337
0.327732773,249.111378
0.327832783,247.8295703
0.327932793,244.3606213
0.328032803,238.5510749
0.328132813,230.31387
0.328232823,219.6336667
0.328332833,206.5693729
0.328432843,191.2537297
0.328532853,173.8899431
0.328632863,154.7454786
0.328732873,134.143262
0.328832883,112.4506437
0.328932893,90.0665823
0.329032903,67.40758226
0.329132913,44.89297629
0.329232923,22.93016853
0.329332933,1.900456875
0.329432943,-17.8539754
0.329532953,-36.04136262
0.329632963,-52.429496
0.329732973,-66.85233911
0.329832983,-79.2138731
0.329932993,-89.48904984
